text,true,pred,prob
e coli as high as times the safe limit discovered in houston homes as residents return,non_informative,time_critical,0.9982906
jammu and kashmir floods information home ministry helpline ndrf control room,support_and_relief,time_critical,0.98024666
the national disaster prevention countermeasures headquarters renewed flood warnings along the nakdong river in central and southern areas of the country,support_and_relief,time_critical,0.96895
it was a fire gt ammonium nitrate e losion vol firefighter who told mgr was his employee now cannot,non_informative,time_critical,0.9767552
here s that shipping container in port vila people were talking about,non_informative,time_critical,0.58579683
typhoon hagupit w currently located near n e is forecast to strike land to the following,non_informative,time_critical,0.9763114
indy woman survives hurricane irma in st thomas,support_and_relief,time_critical,0.99531156
indians have been rescued great work our indian airforce n army doing really proud,non_informative,time_critical,0.8961914
a total of people are surrounded by flood water in the counties of zijin and dongyuan which are still on a severe weather alert,support_and_relief,time_critical,0.95169973
cold hard facts about chilled makeup abc news cold hard facts about chilled makeupabc newshurricane odile grow,non_informative,time_critical,0.50351155
j amp k floods air force scales back rescue operations due to stone pelting incidents in different areas,support_and_relief,time_critical,0.9033802
puerto rico our stores open for the moment hurry up take off on all christmas,non_informative,time_critical,0.64258355
typhoon kills at least in cross via,non_informative,time_critical,0.98433095
march caught by rescued rescuer died in,non_informative,time_critical,0.45803505
textbook double eyewall outer one currently hitting st croix,non_informative,time_critical,0.9700168
glasgow helicopter crash eyewitness praises bravery of scots running towards the crash and not away,support_and_relief,time_critical,0.596761
kerala docs die a pleasure trip to nepal by three young doctors from kerala turned tragic with two of,non_informative,time_critical,0.9794078
bomb discovered in the charlesgate section of boston this morning rendered safe by authorities,non_informative,time_critical,0.9405098
fc personnel martyred amp others injured during a clash with terrorists terrorists sent to hell,non_informative,time_critical,0.98066646
folks there s a hashtag that has been established for rescue efforts let s use this for better coordination,support_and_relief,time_critical,0.9559579
not good cell with possible tornado is at ma ct ny border,non_informative,time_critical,0.9945456
just arrived ny sat with a man anu from nepal his family survived the quake he said it s catastrophic magnitudes beyond what is shown,non_informative,time_critical,0.81890905
as of am water is now overflowing in naghalin river in catmon strong,support_and_relief,time_critical,0.99757344
so you know that building on th and th that lost its front wall someone somehow got video of the fall,non_informative,time_critical,0.9948303
_ _ tibet quake death toll china sends rescue team to nepal daily news amp analy,support_and_relief,time_critical,0.7810932
blog aftermath in eastern visayas amp emergency preparedness,support_and_relief,time_critical,0.88528496
missing manjunath pattenavar right side his father s no,support_and_relief,time_critical,0.87804663
toll in is,non_informative,time_critical,0.97377586
can history be rebuilt after historic sites in rubble after m,non_informative,time_critical,0.99661154
chpsre hrw the daily justice in girls rescued from area _,non_informative,time_critical,0.49167708
post israel pa e erts warn that region w history of quakes unready own big,non_informative,time_critical,0.97123355
scary images from the earthquake in california,non_informative,time_critical,0.99447095
join the intl network million evacuate irma vortex saves you earn,support_and_relief,time_critical,0.9517879
question to ask was that factory left unsafe so we could pay less for clothes bangladesh building collapse kills ht,non_informative,time_critical,0.9845761
the red cross said people were reported dead on samar island in the philippines from typhoon hagupit,non_informative,time_critical,0.81390846
tt comms down on islands of and army troops from new caledonia will be going to tanna _,support_and_relief,time_critical,0.927145
breaking dead in cebu refresh this page for an update in a bit,non_informative,time_critical,0.98382473
tight fit families shelter as odile wallops resort,support_and_relief,time_critical,0.9528752
the xmas of the people who are affected of super typhoon called pablo is so challenging and full of trauma,non_informative,time_critical,0.7295321
http bit ly cwfsb http twitpic com xw ee haiti hit by earthquake now is under tsunami watch help and pray all you can,support_and_relief,time_critical,0.52325165
typhoon has maintained its strength and is now traversing sibuyan sea,non_informative,time_critical,0.9402525
huge tree down in rosalie rainworth baroona rd at rosalie pic,non_informative,time_critical,0.9946272
usgs earthquake alert m km n of hatillo puerto rico,non_informative,time_critical,0.9907478
cpc convention postponed due to massive floods in calgary and southern alberta says party president john walsh,non_informative,time_critical,0.96940583
moving and shaking hotel indigo w others,non_informative,time_critical,0.9862281
what s the world coming too shooting at td bank boston bomb texas e losion,non_informative,time_critical,0.7307577
list of cancelled flights on december due to ruby naia miaa manila philippines typhoon ruby_,non_informative,time_critical,0.6105148
british columbia news third fatal avalanche in b c kills two,non_informative,time_critical,0.987599
in downtown the quiet of a shut down city has been overtaken by the roar of pumps and generators,non_informative,time_critical,0.9859241
post irma why not bury all power lines,non_informative,time_critical,0.87800014
death toll revised upward,non_informative,time_critical,0.9910643
quebec town marks deadly train crash with vigil church bells lac megantic quebec july reuters a wee,non_informative,time_critical,0.6820729
university of moratuwa closed till,non_informative,time_critical,0.9264279
jiangxi residents evacuated,support_and_relief,time_critical,0.70857316
a covered walking path pt louise bridge,non_informative,time_critical,0.775766
kuna kuwaitis in australia safe from flood amb al shaibani yes very very important,non_informative,time_critical,0.8654963
forecast positions hour dec morning km southwest of calapan city or mindoro or at km south of science garden qc,non_informative,time_critical,0.88075924
anyone for a game of golf just beware the raging river hazard toppled outhouses and beavers the,non_informative,time_critical,0.97399366
cyclone mora from the iss may at z,non_informative,time_critical,0.94811034
california winemakers cleaning up after fyi silver oak,non_informative,time_critical,0.9327532
hospital fire building collapse and oil barge e losion in days and all that plus boston and texas e,non_informative,time_critical,0.99605787
the st slated for oct will be relocated at a future date due to hurricane irma,non_informative,time_critical,0.931826
wrath of harvey lays bare mexicos u s natural gas addiction via,non_informative,time_critical,0.7729623
ok not out of dark yet severe wx predicted for this area texas arkansas and louisiana search for missing continues,non_informative,time_critical,0.97492164
has placed his bets for psi to rise to for someone actually do it hahaha,non_informative,time_critical,0.5531533
weather has improved now sunnybtgat should help rescue efforts,support_and_relief,time_critical,0.7857084
hurricane harvey destroyed my signed copy of s not that kind of girl ddd,non_informative,time_critical,0.98955196
as of right now my bus is delayed until further notice and out transit system is all down as well,non_informative,time_critical,0.87508696
san antonio news hundreds of harvey evacuees staying at shelters in san antonio woai,support_and_relief,time_critical,0.7489415
iran earthquake baby taken out of rubble alive after days,support_and_relief,time_critical,0.99697936
officials austins mega shelter for evacuees to close soon,support_and_relief,time_critical,0.8202808
my home away from home on many occasions gt please let the damage be buildings not people,non_informative,time_critical,0.9554765
