text,true,pred,prob
join us for a prayer vigil for nepal on friday evening,non_informative,non_informative,0.9984724
ufc s angela magana still training through hurricane maria,non_informative,non_informative,0.97026145
gotopuertorico unicef urgently appeals for aid for following devastating earthquake http bit ly thuof port au prince re,support_and_relief,support_and_relief,0.99864715
justin and i at brett wilson s garden party partying like true medicine hatters,non_informative,non_informative,0.9995172
welldone god bless you people such huge humanitarian gesture victims climatey they are,non_informative,non_informative,0.9783347
we are perrie i live you xxx,non_informative,non_informative,0.9987256
sir dont u think our focus us on kathmandu only what bout remote vilgs not even cnnctd thru road n telephony,support_and_relief,non_informative,0.99752444
help delmas st martin area,support_and_relief,support_and_relief,0.7181037
no you not bro you dont gotta lie to me,non_informative,non_informative,0.99945575
just bought manic panics creature of the night mascara i havent worn makeup at all this year and i miss how polished it makes me feel,non_informative,non_informative,0.9994659
i don t have any tent i m sleeping on the street please help me to find a tent thank you,support_and_relief,support_and_relief,0.99905163
mexico earthquake rescuers work into night to save trapped click link,support_and_relief,support_and_relief,0.9928485
i really hate the feeling of being stalked by someone who s not even worth my time x,non_informative,non_informative,0.9994413
missing abgt today fuck slow internet connection e,non_informative,non_informative,0.997677
that s what i said lol,non_informative,non_informative,0.999416
read the latest our disaster team on the way to help animals after,non_informative,support_and_relief,0.9962807
working together to save lives,non_informative,support_and_relief,0.9521271
did this truly occur,non_informative,non_informative,0.9985043
univ of minnesota hurricane benefit exhibition game,support_and_relief,support_and_relief,0.7774942
my thoughts are with those currently suffering the wrath of hurricane,non_informative,non_informative,0.99806863
they left the new ambition a short distance from tel bollin mander set some security monitors along the perimeter of th,non_informative,non_informative,0.97692204
please donate for flood victims in jammu and kashmir,support_and_relief,support_and_relief,0.99740237
and my next day isn t until thursday so it ll be shoot me in the face,non_informative,non_informative,0.99950504
i just love my roomies haha making memories,non_informative,non_informative,0.9995408
hello boo baby i know u have a big heart maybe u can help too,non_informative,non_informative,0.9993228
new york fed president sent puerto rico a jet filled with cash,support_and_relief,support_and_relief,0.9897496
insulator pipefitter scaffolder for shutdown journeyman and apprentice in cold lake ab,non_informative,non_informative,0.9986528
hi sam ty for the like n on maria hurricane have a good evening hope all ok in ireland aj,non_informative,non_informative,0.99720556
son of a bitch deserves to be hung by the balls and tortured one body part at a time till he finally dies,non_informative,non_informative,0.9993174
martin always slaying pam _ _,non_informative,non_informative,0.9991541
good night __f don t forget to pray kaya natin to,non_informative,non_informative,0.99879587
yesturday in the communal section petit boukan food aid has not distribute,support_and_relief,support_and_relief,0.9983551
iceland golden circle,non_informative,non_informative,0.9991128
each food pack contains kilos of rice cans of sardines packs of noodles sachets of instant coffee via,non_informative,support_and_relief,0.9981298
to the road and the were soooo huge really scary but nice that its over now the house seems to quiet lol,non_informative,non_informative,0.9969416
omo why so sweet i flashed my sweetest smile at him gushness lt this is making me crazy enough lels,non_informative,non_informative,0.99955577
earlier two emergencies ministry motor convoys transported to wildfire victims in khakassia about tonnes of relief goods since the middle of april,support_and_relief,support_and_relief,0.99850756
thousands of rss workers working day n night to rescue thousands of people trapped in flood kudos,support_and_relief,support_and_relief,0.9705495
thoughts and prayers for those affected __f,non_informative,non_informative,0.99685717
is closed is open kinjo sushi amp grill,non_informative,non_informative,0.9982077
busy day with the team building solar power kits that will be sent to puerto rico for relief efforts,support_and_relief,support_and_relief,0.9964645
homerun_,non_informative,non_informative,0.9970175
wish i could just lay in bed all day and watch movies stupid school and work,non_informative,non_informative,0.9995295
i work at an after school program and we are wanting to possibly do a food drive and donate to the relief efforts of sandy let me know if there is a way we can help and what are your highest needs,support_and_relief,support_and_relief,0.99723285
if shes bored just point her towards the door,non_informative,non_informative,0.9993736
missing puerto rico amp watching the sun sets at the beach,non_informative,non_informative,0.991962
yes but requires using and,support_and_relief,non_informative,0.9830594
might as well give em this half the riders have to think they re winning at something,non_informative,non_informative,0.99944097
we are treating cases of extreme exhaustion dehydration and malnutrition which is common among the children but we do not have any outbreaks of serious disease or epidemics he said,support_and_relief,support_and_relief,0.9989625
brian just told me the capital of rhode island was quahog ok peter griffin,non_informative,non_informative,0.9989849
haha love the surfer dude thanks girl,non_informative,non_informative,0.9994678
news for today nepal the nets,non_informative,non_informative,0.99352723
i don t understand why people rely on hocus pocus instead of helping someone makes no sense to me,non_informative,non_informative,0.9977982
sign this petition please,non_informative,support_and_relief,0.7915999
s thoughts w mt we are on the ground amp have surgical teams in place,support_and_relief,non_informative,0.6156621
i can make a lord but only god can make a gentleman i you wanna be a_,non_informative,non_informative,0.9994999
student saves dozens of birds injured by in puerto rico,support_and_relief,support_and_relief,0.99595934
is always the third wheel,non_informative,non_informative,0.9992378
it won t be long now i vestara said,non_informative,non_informative,0.9963547
in jacmel it s not working at all because people are dying of hunger,support_and_relief,support_and_relief,0.99914
i will take care of the ikrit said to his companions may the force be with you,non_informative,non_informative,0.9959002
in a good mood right now,non_informative,non_informative,0.9994246
working on a for the survivors of in,support_and_relief,support_and_relief,0.9955733
come on are you really being serious,non_informative,non_informative,0.9983901
you got smart you ll love perth welcomes a heavy,non_informative,non_informative,0.9958146
more than are being temporarily housed in sri lanka red cross society slrcs camps and shelters and over are staying with relatives and friends,support_and_relief,support_and_relief,0.98049176
gigi on th ave bet is open serving up og salads and yummy soup,non_informative,support_and_relief,0.8911005
spotify is allowing zero sleep tonight,non_informative,non_informative,0.99937326
just heard about that helicopter crash in glasgow hope everyone s alright we literally just drove past it a few hours a,non_informative,non_informative,0.96036613
for saving yemen and nepal through photoshop,non_informative,non_informative,0.9789989
well wishers leave floral tributes close to fatal,non_informative,non_informative,0.9912718
lmao nice so what you do like work,non_informative,non_informative,0.99909174
sending all of my love heart prayers hopes thoughts and energy to chile please be safe and ok,non_informative,non_informative,0.9989071
hahahahhaa i just saw a postie driving on his bike in front of me made me laugh,non_informative,non_informative,0.9993992
got new arrivals on saturday in an effort to help southern shelters following hurricane irma,support_and_relief,support_and_relief,0.9843093
clients are often in crisis mid suffolk citizens advice agm hears,non_informative,non_informative,0.99084103
more specifically it will be health care and laboratory personnel to assist treatment facilities laboratories in sierra leone or liberia under the management of either the uk the united nations or the united states this is currently being clarified,support_and_relief,support_and_relief,0.99825317
i feel for all of the first responders may god keep them safe,non_informative,non_informative,0.9987012
delighted that rss workers have reached nepal to help now let s stop doubting either their nationalism or their spirit,support_and_relief,support_and_relief,0.7308389
residents can help joplin tornado victims university city mo patch,support_and_relief,support_and_relief,0.9971929
we re all going to die,non_informative,non_informative,0.99891925
my island volcano is rumbling _b,non_informative,non_informative,0.9990606
nature does not negotiate catastrophe is w ss now by via,non_informative,non_informative,0.98960763
sorry to say but no one actually cares about how you had a bad day,non_informative,non_informative,0.99942684
as excited as we are about the release of red dead redemption we can t think of a better way to celebrate than b,non_informative,non_informative,0.9991843
bahahahahha i woulda too was it at the station,non_informative,non_informative,0.9995505
prayers to all impacted by the,non_informative,non_informative,0.9968438
nrxra iiiiis ok you ll n y yokf,non_informative,non_informative,0.9988248
i wish i could help in anyway and i bet every single person in feels the same right now,non_informative,non_informative,0.9991804
please help the residents of purity st remmanville bicutan they need food and water lampas tao na ang w,support_and_relief,support_and_relief,0.9988034
visiting family staying at south bank thanks will eat well now,non_informative,non_informative,0.99730265
that follow train don t play,non_informative,non_informative,0.99854904
chile badly hit by magnitude earthquake we invite everyone to prayer,non_informative,non_informative,0.99284315
finally watching episode of american horror story asylum horrorland,non_informative,non_informative,0.999276
how many miles i know it s an,non_informative,non_informative,0.9994467
times like this i m glad i bought a,non_informative,non_informative,0.99876046
he ll yea so many people gone be so excited to smoke on real smokers know everyday is foh bruh,non_informative,non_informative,0.9994161
rent to own your home wk no bank loans needed varsity lakes,non_informative,non_informative,0.99857485
only god can do impossible things in the way of praying so lets pray,non_informative,non_informative,0.99886405
aid pours in as rescuers rush to find more victims,support_and_relief,support_and_relief,0.9902678
i lowkey want oomf to get the fro back just so i can snatch him by his hair lol,non_informative,non_informative,0.9995926
harden kcp oh god thanks jesus i found that,non_informative,non_informative,0.9991072
the day journalists decide to work in the nation s interest all our problems will be resolved modi said,support_and_relief,non_informative,0.9916182
awww let s pray for oklahoma,non_informative,non_informative,0.9981425
alert customer project manager ericsson algiers ericsson,non_informative,non_informative,0.9960653
not just the west but all of us must continue to put pressure on burma for these crimes against humanity,non_informative,non_informative,0.9904094
seha hauled him into the hole lowering him facedown wincing as the movements made him gasp with pain i ll blo,non_informative,non_informative,0.9983791
i always get so hungry at night,non_informative,non_informative,0.9993857
funny how nature is so beautiful yet so destructive,non_informative,non_informative,0.9906685
see the moon w rings around it sorry if it is not clear,non_informative,non_informative,0.99684453
hello emailed yesterday seeking comment for a piece on nepal s quake would i be able to hear back today thanks so much,non_informative,non_informative,0.9962147
an earthquake just hit chile causing a tsunami sending prayers and good vibes their way,non_informative,non_informative,0.99584335
so how many front line emergency personnel did newman get rid of in remind me please cn you wicked,non_informative,non_informative,0.9992085
is there any difference between amp,non_informative,non_informative,0.99860126
i can t and i don t want to give up,non_informative,non_informative,0.99932206
settling in for the last chapter of love this game so far,non_informative,non_informative,0.9995085
we re just at mooloolaba not far from our house amp the ocean is pretty rough,non_informative,non_informative,0.99593097
celebs be tweeting about and then there s katrina going crazy promoting her endorsed brands,non_informative,non_informative,0.9986993
im pretty sure his trade is income washing,non_informative,non_informative,0.99941945
i don t get bored i get hungry,non_informative,non_informative,0.9992494
i was taught the term wooty the other night,non_informative,non_informative,0.9995296
carol the mime honey bun zippers sweater vest tan jan darcy charles,non_informative,non_informative,0.9993374
my mouth sores just won t allow me to talk that much what am i supposed to do tomorrow,non_informative,non_informative,0.9982039
google inbox invite desktop installing,non_informative,non_informative,0.99671704
read chairman s statement from his recent visit to puerto rico,non_informative,non_informative,0.9898164
they are sleeping in the street they need,support_and_relief,support_and_relief,0.9990287
buy a solar light amp spread the word let s light aguadilla puerto rico,non_informative,non_informative,0.95880646
my heart love and prayers go out to anyone affected by the sad events in boston,non_informative,non_informative,0.99857235
min hiit workout while typhoon hagupit keeps you inside today rds gt seconds each squats ushups burpees rest ready go,non_informative,non_informative,0.99865144
i ve heard from most of my friends in nepal the needs are tremendous one of the best ways to give to the,non_informative,non_informative,0.69600993
how i spend my friday night moggill girl guide hut,non_informative,non_informative,0.99948263
no clasez tumoro kip safe gurs nd pray,non_informative,non_informative,0.9983327
cristofer clemente mora now in nd at aguille du posettes he s hunting k,non_informative,non_informative,0.9984756
retweet if tou love your father russell brand uber,non_informative,non_informative,0.99905497
i dont have a dirty mind i have a sexy imagination,non_informative,non_informative,0.9995459
yeah cause its his voice amp i can see him outside on his phone,non_informative,non_informative,0.99934965
downside of this now i wish i had really nice things,non_informative,non_informative,0.9994087
to all the men amp women out there today fighting the good fight in the worsening thank you your bravery amp,non_informative,non_informative,0.99820125
stay safe informed and updated candy girls,non_informative,non_informative,0.987976
s o to she s pretty follow her now,non_informative,non_informative,0.99937254
nash cam,non_informative,non_informative,0.9941466
wtf houston special,non_informative,non_informative,0.99874985
crazy my gf lives like mins away from where the bomb went off,non_informative,non_informative,0.9623879
nothing like a second downpour to give us some much needed moisture,non_informative,non_informative,0.99358493
beautiful morning in sydney sunshine and clear sky s i hope this weather eases conditions for the fires across nsw,non_informative,non_informative,0.98607165
folks be quick to holla out i m grown but they mama still paying they phone bill lmao,non_informative,non_informative,0.9994648
withum swag makes irma clean up easier just loads in an f and gal trash bags of debris yikes,support_and_relief,support_and_relief,0.55249596
did anyone else see the northern lights last night,non_informative,non_informative,0.9989893
a seminole ridge hs teacher had her desk broken into after classroom was used as a shelter for families during hurr,support_and_relief,support_and_relief,0.95415974
official update on households estimated to need food aid across,support_and_relief,support_and_relief,0.9053593
touch her and ill fly there tomorrow and take care of it,non_informative,non_informative,0.9994204
my friends are hungry and cold in miragoan we cant take it anymore,support_and_relief,support_and_relief,0.99895763
everyone say a quick prayer for those injured or deceased in nepal,non_informative,non_informative,0.9978629
los angeles rams jared goff starts fundraiser for california wildfires,support_and_relief,support_and_relief,0.9937423
make noise of joy from the coupon sale savings at jefferson ave and lease to own,non_informative,non_informative,0.9992843
omg jack gilinsky and madison beer are so cute together ptdrrrrrrrrrrrrrrrrrrr _ _,non_informative,non_informative,0.99945825
i wanna channing all over your tatum,non_informative,non_informative,0.99949884
operation continues to provide relief in,support_and_relief,support_and_relief,0.994369
help tropical storm maring victims via,support_and_relief,support_and_relief,0.99595356
lunch date with hindch u ___ _,non_informative,non_informative,0.99935144
remember no storm lasts forever hold on be brave have faith every storm is temporary and we re never alone _b,non_informative,non_informative,0.99213374
yes it won t be a great setting but we ll have fun anyway,non_informative,non_informative,0.9993868
only days until summer,non_informative,non_informative,0.9951519
but hey i m still breathing and alive so i can t ask for anything else,non_informative,non_informative,0.99915683
cold morning keep safe __f__f,non_informative,non_informative,0.99759954
how to help nepal charities delivering critical support to nepal earthquake victims,support_and_relief,support_and_relief,0.9913645
business here s why thailand wants more tourists who act like australians,non_informative,non_informative,0.99852633
we are in mahotiere we dont have food water tents,support_and_relief,support_and_relief,0.9991786
i am with the people in delmas z silo that hit in the head please send help,support_and_relief,support_and_relief,0.9979056
harmony amid despair a mosque in kashmir gives shelter to hindus displaced by floods this is what madrassa s preach,support_and_relief,support_and_relief,0.9954065
running away from f kennedy international airport jfk w others pic,support_and_relief,non_informative,0.9597777
new hair of mine,non_informative,non_informative,0.99948263
the filipino spirit is,non_informative,non_informative,0.9983014
that nigga mal the worst yo lol,non_informative,non_informative,0.99921596
prayers are with the people of nepal _,non_informative,non_informative,0.9971445
we re click to apply account executive local retail ny,non_informative,non_informative,0.9989735
j lo estefan miranda and fonsi sing to help puerto rico click below for full story,support_and_relief,support_and_relief,0.9883719
irma pushed classes back a week but here we are i have fun dance mommy sugarface,non_informative,non_informative,0.9994319
cena familiar at w others,non_informative,non_informative,0.99548423
israel pm benjamin netanyahu offers aid to iran after earthquake says humanity is greater,support_and_relief,support_and_relief,0.992159
san angelo salvation army lends a hand to harvey victims,support_and_relief,support_and_relief,0.997719
while i ve been outing ceo s who are doing so much harm in dc i ran into tim cook enjoy a flood of happy calls,non_informative,non_informative,0.99139005
us sending disaster team initial million to nepal john kerry,support_and_relief,support_and_relief,0.97244406
something about a pretty yella,non_informative,non_informative,0.9993749
so do you identify yourself as gryffindor or hufflepuff serious question,non_informative,non_informative,0.9995652
continues to monitor and will assist the govt of the as required we are one asen community,non_informative,support_and_relief,0.98440784
mobile response van goes to texas for harvey relief,support_and_relief,support_and_relief,0.99639446
april member ca tf usa has been activated and deploying to nepal,support_and_relief,support_and_relief,0.94323
don t be discouraged follow god s,non_informative,non_informative,0.99844354
honestly there is a reason why i was snapping so much today,non_informative,non_informative,0.9993988
for queensland,non_informative,non_informative,0.9177919
you re the playboy bunny costume just isn t working for you dumbass nice,non_informative,non_informative,0.99952793
call god s name you will safe,non_informative,non_informative,0.9974764
the starting point of all achievement is desire,non_informative,non_informative,0.99819
quickly contain clifftop brush s f,support_and_relief,non_informative,0.9962132
send the red cross there is a little kid who fell into the toilet of the pea house in cite militaire,support_and_relief,support_and_relief,0.9975956
congratulations brother beautiful athlete nothing lost plenty gained,non_informative,non_informative,0.99770087
maybe he should come and give me a hug i am fucking sad,non_informative,non_informative,0.9993506
mar roxas motorbike spill mars pr while wife korina strikes again,non_informative,non_informative,0.9602018
i just got out of the shower so it could be awhile,non_informative,non_informative,0.99897325
volunteers distributing cooked meal daily among the people stranded in flood water,support_and_relief,support_and_relief,0.99871445
form for the task he still cut an imposing fear inducing figure,non_informative,non_informative,0.9984884
i hear you and i could feel you,non_informative,non_informative,0.999046
we are in marin we never found anything they forgot if we are victims like the others,support_and_relief,support_and_relief,0.9992142
blundered by going against s warning not to adopt a surrender strategy bbc,non_informative,non_informative,0.92244846
woah,non_informative,non_informative,0.9936499
spoiler alert the jones act is problematic and needs to be repealed,non_informative,non_informative,0.99750215
shinee invade chicken story,non_informative,non_informative,0.99932766
once i m gone there s no more coming back,non_informative,non_informative,0.9994566
we need help at centre dadadou delmas such as a tent or tarp we havent gotten any of those things ad we are under water in the rain what can be done for us,support_and_relief,support_and_relief,0.99899155
she was like a warm hug wasn t she,non_informative,non_informative,0.9994641
i have no body to help me i don t know what to do please help me,support_and_relief,support_and_relief,0.9990864
our hearts are with jeremy catrambone and his family during this rough time consider,non_informative,non_informative,0.9983119
adprins finals is on freakin thursday and we havent fimed for our commercial yeeeet can u not _d,non_informative,non_informative,0.9995314
by the tym i watched it last mnth episode was already out siko sure nko na hadi ep tu,non_informative,non_informative,0.9994973
these include steppe and forest fire flash flooding landslip and rock fall as well as a variety of communicable diseases such as bubonic plague brucellosis and foot and mouth disease all of which are communicable to humans and animals,support_and_relief,support_and_relief,0.9981183
plz _ \_ god save us and our contry nepal___ \_,non_informative,non_informative,0.997886
israeli solidarity with houston jewish agency emissaries help harvey victims recover,support_and_relief,support_and_relief,0.996763
you know i got the fam,non_informative,non_informative,0.9991505
hard to believe i ll be at camp in one week getting ready for,non_informative,non_informative,0.9992913
actually i didn t mean to refer to you as mother,non_informative,non_informative,0.9992964
sm \we love all of our artists and we treat them all the same way\ \n\nme,non_informative,non_informative,0.9991359
your website my wallet ______ wait i dont have a wallet you know what i meannn,non_informative,non_informative,0.99853635
i luv when whites yell racial slurs it makes the media but when blacks murder whites it s ignored,non_informative,non_informative,0.9988852
wtf who backed out omg really okay that is really disappointing,non_informative,non_informative,0.9989354
chachi ur so sweet im from philippines and thankfully the typhoon didnt land on my city but other cities are badly,non_informative,non_informative,0.997889
maybe its wrong to say please love me too cause i know you ll never do,non_informative,non_informative,0.9993205
harvey is my lovely little babyb,non_informative,non_informative,0.9992472
from ojvr organisation jeunes victimes sou raille to digicel organisation of young victims sou ray name of the main road closest to the sea in carrefour we are a bunch of people who are victims of the catastrophe of tuesday january,support_and_relief,support_and_relief,0.99810815
happy birthday harry have an awesome daaaaaaay,non_informative,non_informative,0.9990575
i let mudah go out amp im stuck in the house gt _ lt fuck,non_informative,non_informative,0.99779356
it s been like that all week,non_informative,non_informative,0.9968965
awwee ty _,non_informative,non_informative,0.9953467
this is proeu labour now anti semitic racists\nnot,non_informative,non_informative,0.99921095
firms bring help into s disaster as which allows you to check in that you re safe,non_informative,support_and_relief,0.9116028
is aware that we are boycotting nc over,non_informative,non_informative,0.99739504
president donald j trump amends puerto rico disaster declaration,non_informative,non_informative,0.9802791
nepal baltimore tue apr cdt,non_informative,non_informative,0.99366647
they will be responsible for distributing emergency packs hygiene packs and protection masks ensuring the weakest victims perform respiratory physiotherapy exercises and raising the awareness of health professionals and people at risk from complications linked to the inhalation of volcanic ash,support_and_relief,support_and_relief,0.99910057
i m honestly way to good at destroying phones,non_informative,non_informative,0.9994404
ugh i really wish i could come seriously next time i m defs in,non_informative,non_informative,0.9995165
president kashmir advisory centre said that his organization is hosting a grand charity dinner in brussels on january next month to raise relief funds for the rehabilitation of the earthquake victims,support_and_relief,support_and_relief,0.99899954
hope the storm is gone when you get there enjoy your stay in the philippines,non_informative,non_informative,0.9888043
russian red cross is planning to use unspent money chf for elaboration printing and dissemination leaflets for the population residing in settlements located along amur river,support_and_relief,support_and_relief,0.99860007
we were thinking about the pups i m sure they re ok,non_informative,non_informative,0.9939466
thanks their staff in groups helping to take our interstate colleagues home today and tomorrow,support_and_relief,non_informative,0.8890655
amazing that russia do nothing to help eliminate isis yet get upset when the fbi arreest corrupt fifa officials,non_informative,non_informative,0.9971042
we did our best to give her first aid but unfortunately we couldnt save her heartbreaking stories,support_and_relief,non_informative,0.9969265
i think ill go to the east boston pf tonight,non_informative,non_informative,0.99946064
jhon punjab government releases rs billion for flood relief punjab government releases rs billion for flood,support_and_relief,support_and_relief,0.997159
refugios todavia disponibles en el condado hillsborough please share,support_and_relief,support_and_relief,0.99120635
what looks like in space it s raining now dear god please keep us safe b,non_informative,non_informative,0.9982773
when saying things you think sound cute but you ded,non_informative,non_informative,0.9995621
we are in delmas in predaye we need food tents care for all,support_and_relief,support_and_relief,0.9991462
these dogs were rescued from puerto rico and are now available for adoption no you re crying,support_and_relief,non_informative,0.7344247
for preschool boys red wht blk,non_informative,non_informative,0.99714786
goodnight _ keep safe everyone _a,non_informative,non_informative,0.99784577
wait is killing us,non_informative,non_informative,0.99932194
retweeted scott kelly n\nhurricane looks menacing from stay safe,non_informative,non_informative,0.940361
i m at quincy market boston ma w others,non_informative,non_informative,0.9993992
new kidwelly bed amp breakfast bed and breakfast in kidwelly carmarthenshire wales,non_informative,non_informative,0.9982425
the queen has said her thoughts and prayers are with the victims,non_informative,non_informative,0.9948777
this digital seminar is our nd of installments to raise funds for hurricane harvey,support_and_relief,support_and_relief,0.9965976
boise firefighters battling colorado wildfires members of the boise fire department are on,support_and_relief,support_and_relief,0.9649405
as with the other areas lillavois was damaged especially for lillavois we never received any aid we are imploring the ngos with the authorities to pay attention to our plea,support_and_relief,support_and_relief,0.9987902
excuse me no,non_informative,non_informative,0.9976986
i kind of forgot hunter moore follows me lol,non_informative,non_informative,0.9995073
lt,non_informative,non_informative,0.9931157
the region where we is dyeg around petion ville our means are weak for continuing to help,support_and_relief,support_and_relief,0.9990128
my heart hurts,non_informative,non_informative,0.9987993
i thought california s earthquakes were bad _,non_informative,non_informative,0.99873763
gt cyclone pam supplies begin to reach survivors on,support_and_relief,support_and_relief,0.9952584
still without power freezing and bored,non_informative,non_informative,0.9642383
i love you so much ariana,non_informative,non_informative,0.99883336
splash fm integrity race winner pam turns attention tookpekpe,non_informative,non_informative,0.9986811
this may be the reason,non_informative,non_informative,0.99033386
or something i m not even making sense anymore lol,non_informative,non_informative,0.9991738
really guys this helps,non_informative,non_informative,0.9727056
david s tea opened in chinook,non_informative,non_informative,0.99886936
there s a new documentary out on animal planet with new evidence i am crying,non_informative,non_informative,0.99917275
if you look underneath this extermination of muslims in burma you ll find lots of gaz and oil that american weapon,non_informative,non_informative,0.80442953
call me mane i be bored,non_informative,non_informative,0.99950194
the things we do to look pretty for a week full of events hawaii nails,non_informative,non_informative,0.9992035
the marathon was for the children who died in newton and you fucking bomb the marathon omfg this is to much,non_informative,non_informative,0.9918379
vital facts about the nepal earthquakes earthquacks were times stronger than the heroshima nagasahi nuclear bomb attacks,non_informative,non_informative,0.989585
eyeing nepal e erts warn israel is unprepared for its own big one via,non_informative,non_informative,0.78734565
watching some loser on the liar s club oh sorry it s s global warming speech,non_informative,non_informative,0.999522
preschool sports coach jumpbunch of southeast long i see,non_informative,non_informative,0.99934834
omg i really wish you guys were home so we could enjoy this hurricane the way we did w irene,non_informative,non_informative,0.997783
i woke up at am prayed its zhabdrung kuchoe but i just remembered nepal earthquake i wish my prayers are heard by god,non_informative,non_informative,0.99909425
ways you can help those in napa and sonoma now,support_and_relief,support_and_relief,0.9841435
typical entry on facebook groups these days,non_informative,non_informative,0.9988121
i am in nepal thank u so much allah i am safe,non_informative,non_informative,0.87928563
your in the marines but you can fly a helicopter but you to scared to drive a car yiur years old with no license,non_informative,non_informative,0.9992661
refuses to send more aid to,support_and_relief,support_and_relief,0.8462046
i was led to believe you ve been e ecting me jax said drily,non_informative,non_informative,0.99947125
view from edge hill cairns qld this is on the red arrow trail km round trip next time blue arrow trail,non_informative,non_informative,0.8220321
people in the need our help right away please consider donating to disaster relief,support_and_relief,support_and_relief,0.9868407
end credits tonight fuck you with a rusty stump,non_informative,non_informative,0.99941576
i wish i could make him happy i wish he would tell me his problems his happiness means more to me than anything,non_informative,non_informative,0.99942315
kin solo all those years ago so that only he could fire it has been problematic so we fired the system and it punished,non_informative,non_informative,0.99918824
at least you have power,non_informative,non_informative,0.9891377
lets pray for them magnitude,non_informative,non_informative,0.9979254
hafiz saeed you deplorable human being,non_informative,non_informative,0.998285
my deepest thoughts go out for the people at the baja peninsula i hope future visitors cooperate bringing the port to life again,non_informative,non_informative,0.9980234
heard you guys are funding isis story confirmed proof never mind,non_informative,non_informative,0.99811256
see our latest ny and click to apply part time nabisco merchandiser central islip ny,non_informative,non_informative,0.99886864
splash isis toes via,non_informative,non_informative,0.99914455
then amp now,support_and_relief,non_informative,0.99808455
poll shows no campaign heading for landslide with lead salmond s bluster not cutting ice,non_informative,non_informative,0.9979354
tweet of the week by almost of s pop are amp send your prayer,non_informative,non_informative,0.99891365
one sentence nearly a week ago doesnt fucking count,non_informative,non_informative,0.99948406
the more that emerges about the bravery of rescuers the more awestruck i become ordinary people doing extraordinary,non_informative,non_informative,0.98669666
ice director homans cynical anti immigrant ploy amid northern california wildfires,non_informative,non_informative,0.99808013
my two gloves are being dropped,non_informative,non_informative,0.999311
viannou,non_informative,non_informative,0.9835994
its funny how they wait until you gone just to miss you,non_informative,non_informative,0.9994623
just like it brushed your mamma s last nite,non_informative,non_informative,0.99924767
samoan hotshots are a source of inspiration fighting california wildfires,support_and_relief,support_and_relief,0.9837558
the easiest way to reduce the population keep safe,non_informative,non_informative,0.9939699
you should be here eastport a ricans for puerto rico,non_informative,non_informative,0.9825271
khelsea on twitter lastnight talking about bitch you see this shit,non_informative,non_informative,0.99785584
i want to have a tant how can you help me,support_and_relief,support_and_relief,0.99770904
i ain t going to the store,non_informative,non_informative,0.999445
yeah i m getting my conditioner treatment,non_informative,non_informative,0.9995264
house of card _a_,non_informative,non_informative,0.9988696
praying for our fellow texans in west,non_informative,non_informative,0.9962387
hate avalanche is coming middle fingers up,non_informative,non_informative,0.9991147
paris jackson volunteers in puerto rico to help relief efforts,support_and_relief,support_and_relief,0.9932473
just incredible typhoon yolanda wont stop the filipinos from playing basketball,support_and_relief,non_informative,0.9972687
he gasped aloud at the beauty of the room beyond the door it was large and decorated in the same shade of blu,non_informative,non_informative,0.9977023
just want her out of nepal now so really hope she can get on their flight just feel so bad for locals or others with loved ones still there,support_and_relief,non_informative,0.9988617
harvey s unlikely hero meteorologist jeff linder,non_informative,support_and_relief,0.89613503
wait someone tell me what happened,non_informative,non_informative,0.9988601
hence why i ll show you at tet it s really effective to to girls in vietnam hahahha cunt,non_informative,non_informative,0.99924564
i had exams for this semester,non_informative,non_informative,0.99876994
i would take sitting at home over being in class any day of the week stop bitching gt gt gt everyone that wants school is dumb,non_informative,non_informative,0.99953425
australia will send urgent assistance to mongolia to counter the onset of widespread food shortages after mongolia e erienced one of its harshest winters in recent history senator patterson announced today,support_and_relief,support_and_relief,0.9985171
i still can t believe jared put on my sports bra yesterday,non_informative,non_informative,0.9994479
arch your back and point your toes never got the significance of the toe point,non_informative,non_informative,0.99919015
thinking about my loved ones in sardinia be strong my friends if we stick together we can overcome everything,non_informative,non_informative,0.99611217
staaaarvinnnng waking up early means needing a fourth meal this is where brunch fits in,non_informative,non_informative,0.99933475
we e ect answers we are hungry send food please it s urgent,support_and_relief,support_and_relief,0.99908924
prayers for everyone at _ __f__f,non_informative,non_informative,0.9964631
i ll stop wearing when they invent a darker color,non_informative,non_informative,0.9992957
christian non profit delivers lbs of supplies to hurricane maria survivors,support_and_relief,support_and_relief,0.9969303
i went to high school in texas i m sending love to west texas,non_informative,non_informative,0.99895394
the facts on response to by the a,non_informative,non_informative,0.85888034
help spread the word visit our facebook page to learn more,support_and_relief,support_and_relief,0.90564066
well this is icing on top of a really rough week,non_informative,non_informative,0.99787676
but mean while i m enjoying this nice drank,non_informative,non_informative,0.99949765
bags of women s clothing both warm and cold weather clothes winter coats gallons of water,support_and_relief,support_and_relief,0.9983183
this is so extremely heartbreaking my heart goes out to all the victims,non_informative,non_informative,0.99761534
sad to hear the news about the massive in i am hoping that news about all of_,non_informative,non_informative,0.9966324
holy now i see damn too many bad things happening lately,non_informative,non_informative,0.99877864
love my new shirts from profits support the harvey relief fund,support_and_relief,support_and_relief,0.9946408
pic distribute relief goods in victims,support_and_relief,support_and_relief,0.9955232
i m at fu ka,non_informative,non_informative,0.99807596
